timestamp,r11,r12,r13,t1,r21,r22,r23,t2,r31,r32,r33,t3
70.98254,-0.997774839,0.03044308,0.059322592,-147.734619141,0.032638386,0.998804331,0.036395442,4.146677971,-0.058143675,0.038250636,-0.997575521,-82.869155884
71.08668,-0.9977566,0.030607553,0.059541222,-147.731903076,0.032812886,0.998797715,0.036420401,4.142515182,-0.058354896,0.038292412,-0.997561336,-82.867622375
71.19068,-0.997761011,0.030809125,0.059363864,-147.721694946,0.032997858,0.998797834,0.036249038,4.145794868,-0.058175702,0.038126748,-0.997578144,-82.8673172
71.29467,-0.997722507,0.030689592,0.060069442,-147.728530884,0.032905661,0.998800635,0.036256846,4.145730972,-0.058884688,0.038150888,-0.997535706,-82.869422913
71.39879,-0.997666478,0.030970123,0.060848713,-147.734558105,0.033203762,0.99879837,0.0360463,4.14926815,-0.059659235,0.037982587,-0.997496009,-82.866439819
71.50301,-0.997671008,0.030995851,0.060763504,-147.725784302,0.033229727,0.99879539,0.03610415,4.148174286,-0.059571229,0.038039215,-0.997499228,-82.871032715
71.60692,-0.997668505,0.031077072,0.060762364,-147.728820801,0.033314839,0.998790264,0.03616849,4.147212029,-0.059564847,0.038108449,-0.997496843,-82.866752625
71.71099,-0.997657537,0.031203527,0.060876247,-147.726089478,0.033445489,0.998786092,0.036163416,4.148663521,-0.05967392,0.038114738,-0.997490048,-82.870422363
71.81772,-0.997630596,0.031386033,0.061225299,-147.728561401,0.03363499,0.998783648,0.036054295,4.149412155,-0.060019225,0.038028169,-0.997472763,-82.868682861
71.91896,-0.997634172,0.031314414,0.061204646,-147.725860596,0.033552583,0.99879235,0.035889436,4.152242661,-0.060006876,0.037858095,-0.997480035,-82.869857788
72.02308,-0.997627616,0.031581286,0.061175834,-147.719955444,0.033829261,0.998776674,0.03606553,4.149963856,-0.059962001,0.038049486,-0.997475505,-82.865600586
72.12705,-0.997630239,0.031755332,0.061039139,-147.712341309,0.033994641,0.998773277,0.036004793,4.151777267,-0.059820917,0.03799447,-0.997485876,-82.865852356
72.23197,-0.997625351,0.03200658,0.060986809,-147.709091187,0.034253586,0.998758733,0.036161751,4.149285316,-0.059753694,0.038164891,-0.997483373,-82.86088562
72.33512,-0.997604966,0.031843755,0.061405014,-147.715652466,0.034093607,0.998771966,0.035946518,4.152904034,-0.060184937,0.037953936,-0.997465611,-82.869239807
72.4392,-0.997602701,0.031696513,0.061520733,-147.719360352,0.033946648,0.998779356,0.035881218,4.151758671,-0.06030833,0.037883613,-0.997460961,-82.871055603
72.54319,-0.997592926,0.031804647,0.061621644,-147.723693848,0.034070101,0.998768389,0.036068667,4.148748398,-0.060398597,0.038081292,-0.997447848,-82.856262207
72.6472,-0.997594237,0.031699985,0.061654888,-147.720169067,0.033968367,0.998770773,0.036097996,4.147578716,-0.060434792,0.038105458,-0.997444749,-82.861068726
72.7512,-0.997572303,0.031946383,0.061882246,-147.723648071,0.034215644,0.998767138,0.035964619,4.149837971,-0.060657013,0.037994642,-0.997435451,-82.854751587
72.85518,-0.997565627,0.03175924,0.062080987,-147.723449707,0.034047447,0.998766065,0.036154673,4.148038864,-0.060856137,0.038180359,-0.997416019,-82.85471344
72.95921,-0.997550488,0.031910844,0.062250432,-147.721542358,0.034199879,0.998764277,0.03605897,4.14891243,-0.061022837,0.038099594,-0.997409105,-82.85824585
73.0633,-0.997541547,0.032024197,0.062336802,-147.725692749,0.034317382,0.998759866,0.03607057,4.147938728,-0.061104365,0.038121119,-0.997403383,-82.857093811
73.16746,-0.997486353,0.032233071,0.06310568,-147.729476929,0.034557123,0.998750925,0.036089316,4.149686337,-0.061863586,0.038179345,-0.997354269,-82.875419617
73.27173,-0.997495532,0.032194581,0.062981598,-147.727203369,0.03450508,0.99875778,0.035948023,4.151883602,-0.061746031,0.038031168,-0.997367263,-82.877662659
73.37531,-0.99749887,0.032184131,0.062932305,-147.726867676,0.034493297,0.998757899,0.035957109,4.151063442,-0.061696887,0.038037915,-0.997370005,-82.872268677
73.47944,-0.997501254,0.032111812,0.062928453,-147.727966309,0.03441203,0.998765767,0.035816282,4.151958466,-0.061700657,0.037892282,-0.997375131,-82.875839233
73.58346,-0.997524619,0.032021213,0.06260778,-147.722167969,0.034322623,0.998760939,0.036035765,4.148660183,-0.061376292,0.038095418,-0.997387648,-82.870727539
73.6876,-0.997505546,0.03219476,0.062823959,-147.723953247,0.034511615,0.998750329,0.03614844,4.14862442,-0.061581656,0.038226414,-0.997370005,-82.876045227
73.79156,-0.997522116,0.032126825,0.062588751,-147.721618652,0.034426119,0.998758256,0.03601107,4.149134636,-0.061354108,0.038076527,-0.997389436,-82.869979858
73.89566,-0.997511983,0.032059204,0.062787831,-147.726364136,0.034371417,0.998757005,0.03609848,4.148952484,-0.061552498,0.038166769,-0.997374058,-82.870178223
73.99956,-0.997500539,0.032190654,0.06290213,-147.728378296,0.034517307,0.998746157,0.036258448,4.146352768,-0.061656076,0.03833903,-0.997361064,-82.871086121
74.10368,-0.997471213,0.03239372,0.063265137,-147.735275269,0.034720514,0.998747289,0.036031909,4.149635792,-0.062018681,0.038137376,-0.997346401,-82.875366211
74.2077,-0.997500539,0.03220715,0.06289643,-147.728286743,0.034519572,0.998754263,0.036031466,4.149914742,-0.061657608,0.038112555,-0.997369647,-82.872711182
74.31171,-0.997515798,0.032305412,0.062602289,-147.723922729,0.034610435,0.998748958,0.036092121,4.148832321,-0.061358005,0.038169142,-0.997385979,-82.86806488
74.41568,-0.997495174,0.032399457,0.0628796,-147.72769165,0.034718927,0.998742998,0.036152087,4.14865303,-0.061629254,0.038244642,-0.99736619,-82.868911743
74.5198,-0.997460842,0.032016706,0.06361948,-147.727355957,0.034347121,0.998765647,0.03588067,4.15009594,-0.062392171,0.0379747,-0.997329354,-82.867126465
74.62389,-0.997303009,0.031949915,0.066077203,-147.726745605,0.034347236,0.99878037,0.035468381,4.150157928,-0.064863406,0.037642289,-0.997184157,-82.874420166
74.72784,-0.997211933,0.031414859,0.067688204,-147.719497681,0.033876449,0.998794258,0.035530731,4.14218235,-0.066490397,0.037724704,-0.99707377,-82.869445801
74.83185,-0.996994615,0.030533157,0.071203828,-147.722427368,0.033076614,0.998846114,0.034819383,4.149087906,-0.070058517,0.037069913,-0.996854186,-82.886230469
74.93585,-0.99661541,0.031028429,0.07612583,-147.711257935,0.03381202,0.998795629,0.035553236,4.138291359,-0.074930988,0.038006868,-0.996464252,-82.904716492
75.03985,-0.996184826,0.030685473,0.081697971,-147.700836182,0.033641655,0.998818934,0.035056811,4.142344475,-0.080525748,0.03767151,-0.996040583,-82.933929443
75.14381,-0.995737553,0.029908819,0.087250158,-147.675033569,0.03305807,0.998844743,0.034875449,4.14487648,-0.086106278,0.037611108,-0.995576024,-82.959716797
75.24781,-0.995007515,0.02969671,0.09528061,-147.665161133,0.033144988,0.998844028,0.034814268,4.144558907,-0.094136596,0.037798531,-0.994841695,-82.987472534
75.35171,-0.994144082,0.029359564,0.103999123,-147.644210815,0.033094641,0.998861015,0.034372538,4.144088268,-0.1028715,0.037613064,-0.993983388,-83.011154175
75.45573,-0.993063331,0.029191671,0.113902129,-147.638916016,0.033334546,0.998843849,0.034638379,4.139821529,-0.112759292,0.038194966,-0.992888212,-83.051605225
75.55959,-0.991871595,0.028592378,0.123990484,-147.61315918,0.033113439,0.998854041,0.03455637,4.140493393,-0.122860342,0.038381223,-0.991681695,-83.085174561
75.66357,-0.990239024,0.028556256,0.136423945,-147.606719971,0.033484127,0.998861969,0.033964191,4.148497581,-0.135298803,0.038200703,-0.990068316,-83.125022888
75.76748,-0.988439083,0.028171148,0.148978889,-147.577011108,0.03348982,0.998883724,0.033313066,4.151538849,-0.147874117,0.037917212,-0.988279104,-83.177307129
75.87136,-0.986173749,0.028028395,0.163329706,-147.561782837,0.033774626,0.998900533,0.032511268,4.145675659,-0.162238881,0.037578147,-0.986036062,-83.226661682
75.97518,-0.98336637,0.02669139,0.179662451,-147.536300659,0.032594852,0.999018729,0.029986652,4.151776314,-0.178685769,0.035343926,-0.98327148,-83.302787781
76.0791,-0.980160475,0.025693269,0.196533889,-147.502304077,0.03172138,0.999116004,0.027585484,4.152070999,-0.195651397,0.033272523,-0.980109096,-83.368553162
76.18295,-0.976614356,0.023704702,0.213689223,-147.456008911,0.030147584,0.999182284,0.026942095,4.144591331,-0.212875828,0.032754242,-0.976530433,-83.441307068
76.28681,-0.972376347,0.02312999,0.2322703,-147.422286987,0.030333703,0.99916172,0.027490264,4.145016193,-0.231439754,0.033776496,-0.972262859,-83.550384521
76.39067,-0.967648745,0.024207171,0.251138359,-147.377075195,0.032320827,0.999078691,0.028232768,4.150959969,-0.250223547,0.035436392,-0.967539668,-83.664772034
76.49507,-0.962158084,0.024613809,0.271378666,-147.319473267,0.033777829,0.999004185,0.029148595,4.154245853,-0.270390987,0.037212133,-0.962031364,-83.769874573
76.59834,-0.955527306,0.02314689,0.293993056,-147.251235962,0.033548482,0.998975039,0.030386163,4.153500557,-0.29298839,0.038897827,-0.955324411,-83.916893005
76.70207,-0.947989821,0.020869397,0.317616105,-147.175933838,0.032829419,0.998937309,0.032349531,4.163272858,-0.316603482,0.041094173,-0.94766748,-84.077529907
76.80583,-0.939531803,0.020331666,0.341857672,-147.094451904,0.033873927,0.998858094,0.033689987,4.16812849,-0.340782315,0.043232877,-0.939147592,-84.25100708
76.90969,-0.930238128,0.021053715,0.366352707,-146.996887207,0.036052462,0.998766363,0.034146395,4.17219305,-0.365181834,0.044972185,-0.929849625,-84.426612854
77.01344,-0.919277072,0.021427708,0.393027753,-146.900222778,0.0385538,0.99861747,0.035731673,4.176660538,-0.391718715,0.048000015,-0.918832302,-84.609008789
77.11709,-0.906731129,0.020697692,0.421201646,-146.782211304,0.040534645,0.998447776,0.038196549,4.178162098,-0.419757277,0.051707245,-0.90616262,-84.788459778
77.22084,-0.891941667,0.020203445,0.451699138,-146.660827637,0.042230397,0.9983567,0.038735528,4.179054737,-0.450174272,0.05362526,-0.891329169,-84.966430664
77.32446,-0.874147058,0.019907065,0.485253692,-146.537002563,0.043551631,0.998347163,0.037498653,4.172996044,-0.483705163,0.053912915,-0.87356925,-85.135314941
77.42819,-0.85344696,0.01771163,0.520879209,-146.396408081,0.042302743,0.998478889,0.035360307,4.163790226,-0.519460618,0.052212752,-0.852898121,-85.293548584
77.53182,-0.829048395,0.014503906,0.558988631,-146.213882446,0.039607506,0.998675823,0.032830436,4.162408829,-0.557772279,0.04935817,-0.828525066,-85.515167236
77.63543,-0.800760388,0.014500322,0.59880954,-145.98979187,0.040571183,0.998724103,0.030069614,4.165751457,-0.59760952,0.048372962,-0.800327063,-85.756027222
77.73908,-0.767852664,0.017402267,0.640390515,-145.767776489,0.044799443,0.998642385,0.026578661,4.167816162,-0.63905859,0.049097624,-0.767589808,-85.988929749
77.84269,-0.732470512,0.021048959,0.680473506,-145.502426147,0.047971163,0.998633265,0.020746242,4.185032368,-0.679106832,0.047839109,-0.732479215,-86.225296021
77.94653,-0.694942474,0.022968281,0.71869868,-145.195922852,0.049225401,0.998664558,0.015682796,4.199925423,-0.717378676,0.046276864,-0.695145011,-86.487983704
78.05025,-0.655779004,0.02246774,0.754618764,-144.844390869,0.049587958,0.998680413,0.013358591,4.207396984,-0.75332284,0.046180282,-0.656027794,-86.752075195
78.15397,-0.614055157,0.02231214,0.78894788,-144.463897705,0.051943783,0.998575628,0.01218836,4.203296661,-0.787552178,0.048465256,-0.614339471,-87.014938354
78.25784,-0.570176482,0.020778531,0.821259677,-144.047088623,0.05422293,0.998452067,0.012383734,4.205694199,-0.819731057,0.051592011,-0.570420504,-87.282478333
78.36156,-0.525075674,0.01569612,0.850911021,-143.604400635,0.053938743,0.99843359,0.014866868,4.195702553,-0.84934473,0.053703293,-0.525099754,-87.515487671
78.46543,-0.477233529,0.012868542,0.878682494,-143.117034912,0.056019563,0.998304546,0.015805116,4.222844124,-0.876989365,0.05676613,-0.477145314,-87.763175964
78.56931,-0.432621241,0.009112125,0.901529849,-142.562286377,0.060101669,0.998016059,0.018753907,4.227918625,-0.899570405,0.062296778,-0.432310581,-87.932937622
78.67306,-0.381811142,0.006009579,0.924220979,-142.008056641,0.063710287,0.997771382,0.019831954,4.240036964,-0.922042072,0.066454433,-0.381343007,-88.141311646
78.77693,-0.330894709,0.001455183,0.943666756,-141.418457031,0.065035731,0.997656286,0.021266194,4.246348858,-0.941424131,0.068408914,-0.330213785,-88.322845459
78.8808,-0.280826092,-0.003007279,0.95975399,-140.792022705,0.065893471,0.997575045,0.02240636,4.253949642,-0.95749402,0.06953381,-0.279947042,-88.484405518
78.98486,-0.233100295,-0.005592167,0.972436845,-140.194763184,0.068800077,0.99738282,0.022227496,4.24819231,-0.970016122,0.072084948,-0.232105494,-88.580566406
79.08883,-0.187016368,-0.005205736,0.982343018,-139.528762817,0.072060265,0.997219205,0.019003252,4.256698608,-0.979710281,0.074341819,-0.186121225,-88.695800781
79.19296,-0.1469661,-0.004424583,0.989131749,-138.835723877,0.071891844,0.997297466,0.015142861,4.26543808,-0.986525595,0.07333599,-0.146250844,-88.779159546
79.29706,-0.112570763,-0.004106239,0.993635297,-138.105575562,0.070910975,0.997408569,0.012155463,4.270943165,-0.991110265,0.071827993,-0.111987829,-88.851715088
79.40131,-0.086247683,-0.002319128,0.996271253,-137.376159668,0.069498196,0.997547209,0.008338575,4.265063286,-0.993846953,0.069958217,-0.085874915,-88.878387451
79.50569,-0.064197898,-0.00069675,0.997937083,-136.601089478,0.06996958,0.997535586,0.005197643,4.264024734,-0.995481372,0.070158906,-0.063990831,-88.92250061
79.61007,-0.047181368,0.000158879,0.998886466,-135.79284668,0.07066711,0.997494876,0.003179221,4.265149117,-0.996383667,0.070738405,-0.047074437,-88.954971313
79.71447,-0.032105803,0.001116338,0.999484003,-134.973251343,0.071621306,0.997431219,0.001186591,4.260574341,-0.996915162,0.071622431,-0.0321033,-88.976074219
79.8188,-0.018502116,0.003046602,0.999824226,-134.129974365,0.073969327,0.99725914,-0.001669962,4.248707294,-0.997088909,0.073925428,-0.018676758,-88.983688354
79.92305,-0.002675772,0.006663955,0.99997437,-133.259109497,0.075252578,0.997143686,-0.006443736,4.243395805,-0.997161031,0.0752334,-0.003169656,-88.997344971
80.02742,0.011389732,0.009818909,0.999887049,-132.358062744,0.074317068,0.997177899,-0.010638861,4.239066124,-0.997169733,0.074429847,0.010627866,-88.978271484
80.13168,0.022951066,0.010295206,0.999683619,-131.452819824,0.071440578,0.99737376,-0.011911578,4.220733166,-0.99718082,0.071691357,0.022155285,-88.939682007
80.23593,0.032765567,0.010079285,0.999412239,-130.518722534,0.066815898,0.997690082,-0.012252471,4.203095913,-0.997227192,0.067178085,0.032016456,-88.906448364
80.3403,0.038506448,0.010526871,0.999202967,-129.548095703,0.062281951,0.997975051,-0.012914108,4.187130928,-0.997315586,0.062729582,0.037772834,-88.865158081
80.44455,0.039887547,0.010843377,0.999145389,-128.584091187,0.059357774,0.998149455,-0.013202233,4.1682477,-0.997439623,0.05983365,0.039170086,-88.804145813
80.54894,0.040809512,0.009823213,0.999118805,-127.579208374,0.058246803,0.998227715,-0.012193582,4.152994633,-0.997467875,0.058693085,0.040165007,-88.76335144
80.65319,0.042503953,0.008298596,0.999062002,-126.560966492,0.059141848,0.998191059,-0.010807492,4.12922287,-0.997344434,0.059545722,0.041936278,-88.722877502
80.75732,0.045644701,0.0081641,0.998924494,-125.512969971,0.059608273,0.998162508,-0.010881615,4.118875504,-0.997177899,0.060040846,0.045074165,-88.676017761
80.86143,0.049397528,0.008285593,0.998744845,-124.426223755,0.060237106,0.998120606,-0.011259718,4.098049164,-0.996961057,0.060717698,0.048805594,-88.612831116
80.96555,0.054794133,0.008618497,0.998460531,-123.334518433,0.059997387,0.99812752,-0.011908202,4.078289032,-0.996693552,0.060557522,0.054174423,-88.560943604
81.06968,0.059288681,0.008482773,0.998204947,-122.237014771,0.059926029,0.998130202,-0.012041474,4.052353859,-0.996440649,0.06053238,0.058669508,-88.491493225
81.17379,0.063442528,0.008259799,0.997951448,-121.137733459,0.058149446,0.998236239,-0.011958885,4.028677464,-0.996290088,0.058789019,0.062850356,-88.406974792
81.27781,0.068813145,0.005922166,0.997612119,-120.001373291,0.058832135,0.99821794,-0.009983881,4.008459091,-0.995893478,0.059378665,0.06834209,-88.334442139
81.38181,0.073163152,0.002002092,0.997318089,-118.872245789,0.059936594,0.998181641,-0.006400778,3.984409809,-0.995517433,0.060244143,0.07291013,-88.23601532
81.48593,0.076790988,-5.647e-05,0.997047305,-117.701332092,0.060184684,0.998176754,-0.004578799,3.971376896,-0.995229185,0.06035858,0.076654375,-88.136352539
81.58993,0.079387546,0.001045811,0.996843338,-116.520370483,0.060698844,0.998138785,-0.005881168,3.963067055,-0.994994164,0.060974129,0.079176307,-88.046638489
81.69405,0.080007613,0.002527538,0.996791124,-115.327133179,0.05832874,0.998271346,-0.007213064,3.933614969,-0.995086253,0.058718666,0.079721868,-87.957740784
81.79806,0.077416122,0.002520744,0.996995687,-114.11541748,0.059124425,0.998225272,-0.007114828,3.911987066,-0.995244205,0.059497599,0.077129722,-87.851196289
81.90218,0.077511966,-6.1984e-05,0.996991456,-112.906700134,0.060079537,0.998182952,-0.004608879,3.88979435,-0.995179594,0.060256023,0.077374816,-87.76776886
82.00618,0.076830149,-0.002062097,0.997042179,-111.689941406,0.061801899,0.998084784,-0.002698092,3.866948128,-0.995127082,0.061826386,0.076810479,-87.671943665
82.11018,0.075746238,-0.003398776,0.997121334,-110.48008728,0.062941223,0.998016298,-0.001379502,3.847279787,-0.995138645,0.062864527,0.075809896,-87.57698822
82.21418,0.075852752,-0.00440184,0.997109413,-109.26739502,0.063030109,0.998011529,-0.00038905,3.824379921,-0.995125055,0.062877417,0.075979352,-87.496543884
82.31818,0.075282156,-0.00400613,0.997154236,-108.071121216,0.06309662,0.998007119,-0.000754051,3.80503273,-0.995164037,0.062973827,0.075384915,-87.402931213
82.4222,0.073685825,-0.002529203,0.997278392,-106.878295898,0.063134544,0.998002768,-0.002133781,3.775398016,-0.99528116,0.06311994,0.073698342,-87.294754028
82.52618,0.073822796,-0.000167225,0.997271419,-105.67590332,0.062828124,0.998014271,-0.004483494,3.754500866,-0.995290399,0.06298767,0.073686719,-87.21206665
82.63018,0.07257551,8.603e-05,0.997363091,-104.482269287,0.062565796,0.998030066,-0.00463885,3.726805687,-0.9953987,0.062737472,0.072427154,-87.108886719
82.73405,0.072280228,-0.002042598,0.997382402,-103.262634277,0.061446186,0.998107493,-0.002408926,3.709919214,-0.995489955,0.061459452,0.072268963,-87.025695801
82.83807,0.071748555,-0.004194307,0.997414052,-102.065826416,0.061907329,0.998081863,-0.000256168,3.682424068,-0.99549979,0.061765611,0.071870565,-86.938697815
82.94206,0.070927083,-0.002689791,0.997477889,-100.882720947,0.062110197,0.998067796,-0.001725053,3.655155897,-0.995545924,0.062075898,0.070957065,-86.843231201
83.04605,0.070487618,-0.000818732,0.9975124,-99.68523407,0.062631831,0.998030186,-0.003606623,3.632347345,-0.995544493,0.062730245,0.0704,-86.755943298
83.14993,0.070664227,0.001048398,0.997499645,-98.495407104,0.063109353,0.997991383,-0.00551967,3.606296778,-0.995501816,0.063341603,0.070456147,-86.677642822
83.25396,0.070058823,-0.00141308,0.997541845,-97.29335022,0.061624996,0.998095095,-0.002914149,3.576887131,-0.995637536,0.061677676,0.07001245,-86.58303833
83.35793,0.069456816,-0.004664927,0.997574091,-96.106163025,0.060255066,0.998182893,0.000472468,3.553124905,-0.9957636,0.060076073,0.069611669,-86.497550964
83.46193,0.069811106,-0.006766743,0.997537374,-94.92212677,0.058356032,0.998292208,0.002687902,3.535283327,-0.995851994,0.058024671,0.070086718,-86.422988892
83.56593,0.069176555,-0.005550161,0.997589052,-93.740142822,0.055524439,0.998455882,0.001704711,3.509717464,-0.996058106,0.055272643,0.069377899,-86.32736969
83.66981,0.067806065,-0.004088647,0.997690141,-92.563446045,0.05458913,0.998508811,0.000381959,3.490670204,-0.996203959,0.054437138,0.067928135,-86.232017517
83.77369,0.06790781,-0.00354603,0.997685373,-91.393363953,0.054183252,0.998530984,-0.00013897,3.472501755,-0.996219277,0.054067273,0.068000197,-86.151893616
83.87756,0.067581058,-0.004284815,0.997704625,-90.217018127,0.053515792,0.998566806,0.000663541,3.451227665,-0.996277571,0.053348109,0.067713499,-86.066482544
83.98156,0.068009257,-0.005408789,0.997670114,-89.049858093,0.054983981,0.998485863,0.001665054,3.433276176,-0.996168494,0.054742631,0.068203688,-85.993614197
84.08558,0.067135096,-0.005047285,0.997731149,-87.893226624,0.05486095,0.998493075,0.001359668,3.413415909,-0.996234536,0.054645196,0.06731081,-85.900756836
84.18966,0.067098498,-0.003158945,0.997741461,-86.73487854,0.056952387,0.998376667,-0.000669121,3.393226624,-0.996119738,0.05686865,0.067169487,-85.827072144
84.29337,0.067662537,-0.00175861,0.997706831,-85.574417114,0.059463937,0.998227894,-0.002273206,3.374137878,-0.995934725,0.059481379,0.067647219,-85.745544434
84.39714,0.068853319,-0.002276842,0.997624218,-84.415588379,0.062165022,0.998063862,-0.002012619,3.343437195,-0.995688081,0.062155906,0.068861544,-85.65927887
84.50097,0.072376788,-0.003508184,0.997371197,-83.258598328,0.062927306,0.99801755,-0.001056025,3.325088501,-0.995390296,0.062838309,0.072454035,-85.588577271
84.60469,0.075311959,-0.004876326,0.997148216,-82.105369568,0.063710742,0.997968376,6.8425e-05,3.291960478,-0.995122731,0.063523889,0.075469613,-85.49294281
84.70856,0.078160465,-0.004900482,0.996928751,-80.950759888,0.061399322,0.998113275,9.2519e-05,3.279814005,-0.995048285,0.061203521,0.078313887,-85.404693604
84.81232,0.081549585,-0.003896327,0.996661723,-79.805870056,0.058956906,0.998260081,-0.000921441,3.255925179,-0.994924009,0.058835231,0.081637383,-85.313171387
84.91606,0.083381832,-0.002826827,0.996513724,-78.674255371,0.057784427,0.998327076,-0.002003061,3.222091675,-0.99484098,0.05774999,0.083405733,-85.195266724
85.02009,0.086253226,-0.001795218,0.99627167,-77.54649353,0.056986764,0.998369992,-0.003134691,3.209950924,-0.994642138,0.057044674,0.0862149,-85.097328186
85.12372,0.088234127,-0.002870887,0.996095717,-76.413475037,0.056432571,0.998404145,-0.002121262,3.188767672,-0.994499981,0.056399405,0.088255346,-84.997261047
85.22744,0.089459062,-0.003703172,0.99598372,-75.297241211,0.056679379,0.998391509,-0.001378812,3.166483164,-0.99437654,0.056575079,0.089525044,-84.886230469
85.33118,0.090786219,-0.004707298,0.995859325,-74.186897278,0.055981524,0.998431742,-0.000384029,3.138979673,-0.994295716,0.055784583,0.090907395,-84.77117157
85.4351,0.0918262,-0.005559233,0.995759487,-73.066505432,0.055509698,0.998458028,0.00045535,3.118903637,-0.994226635,0.055232499,0.091993213,-84.662811279
85.53887,0.092659235,-0.006059618,0.995679438,-71.964866638,0.053811632,0.998550534,0.001069307,3.094900608,-0.994242728,0.053480055,0.092851043,-84.555023193
85.6426,0.093071342,-0.006116161,0.995640695,-70.853279114,0.052837845,0.99860239,0.001195131,3.081323147,-0.994256496,0.052496277,0.093264461,-84.45149231
85.74645,0.092053354,-0.005285358,0.995740116,-69.735458374,0.051165603,0.998690009,0.000570895,3.060909748,-0.994438767,0.050895087,0.0922032,-84.340507507
85.8504,0.091434598,-0.005201749,0.995797575,-68.624771118,0.051206995,0.998687923,0.000514992,3.041556597,-0.994493723,0.050944708,0.091581047,-84.244033813
85.95422,0.089026213,-0.005211682,0.996015668,-67.518997192,0.052336272,0.998629391,0.00054742,3.019923687,-0.994653344,0.052079011,0.089176953,-84.131698608
86.05806,0.087374628,-0.0048954,0.996163547,-66.419212341,0.055825822,0.998440504,1.0046e-05,3.000715494,-0.994610071,0.055610768,0.087511659,-84.041954041
86.16194,0.084837854,-0.003689995,0.996388078,-65.314788818,0.058309246,0.998297751,-0.001267704,2.980531693,-0.994687319,0.058206178,0.084908605,-83.947868347
86.26642,0.08272922,-0.002736829,0.996568322,-64.215515137,0.061111204,0.998128235,-0.002331981,2.955150127,-0.994696617,0.061094411,0.082741618,-83.858428955
86.36974,0.081284583,-0.003375825,0.996685326,-63.115673065,0.063012332,0.998011172,-0.001758659,2.93897748,-0.994697213,0.062946409,0.081335664,-83.783210754
86.4736,0.078801692,-0.005772226,0.996873677,-62.007194519,0.063274927,0.997995853,0.00077691,2.91113615,-0.994880259,0.063015878,0.079008996,-83.692276001
86.57749,0.076975167,-0.006766747,0.997010052,-60.907531738,0.061558109,0.998101473,0.002021501,2.892497301,-0.995130837,0.061218448,0.077245533,-83.606636047
86.68131,0.073731899,-0.006379413,0.997257829,-59.813926697,0.060908295,0.998141587,0.00188183,2.877729177,-0.995416522,0.060602512,0.073983431,-83.511672974
86.78551,0.072179019,-0.004831246,0.997380137,-58.717330933,0.059309173,0.998239517,0.000543273,2.861422062,-0.995626867,0.059114568,0.072338521,-83.435028076
86.88909,0.070825696,-0.00206759,0.997486651,-57.619499207,0.057927035,0.998318732,-0.00204375,2.843738556,-0.995805383,0.057926189,0.070826352,-83.355789185
86.99295,0.06917417,0.0011508,0.997604012,-56.531303406,0.057435833,0.998336017,-0.005134273,2.829034328,-0.995949924,0.057653375,0.068992972,-83.279907227
87.09669,0.066309512,0.002650193,0.997795582,-55.441017151,0.05920228,0.998224258,-0.006585675,2.791709423,-0.996041179,0.059508469,0.066034853,-83.186889648
87.20057,0.06570524,0.003115728,0.997834265,-54.35647583,0.058918171,0.998238325,-0.006996627,2.768716335,-0.996098161,0.059250284,0.065405905,-83.119247437
87.30443,0.065473258,0.001167388,0.997853696,-53.271835327,0.059290744,0.998227954,-0.005058139,2.740473509,-0.996091366,0.059494659,0.065288007,-83.043670654
87.40833,0.065290928,-0.001685907,0.997864842,-52.179531097,0.058897499,0.99826169,-0.002167121,2.713263512,-0.996126533,0.058913238,0.065276742,-82.968307495
87.51218,0.066352487,-0.003245404,0.997791052,-51.090034485,0.056680959,0.998392224,-0.000521893,2.692159414,-0.996185124,0.056590378,0.066429734,-82.90007782
87.61606,0.066113889,-0.004466762,0.997802138,-50.024185181,0.052921128,0.998598218,0.000963796,2.66735363,-0.996407747,0.052741092,0.066257596,-82.806663513
87.71979,0.067005336,-0.004048414,0.997744441,-48.94247818,0.048360996,0.998829603,0.000805042,2.647079945,-0.996579945,0.04819797,0.067122698,-82.732574463
87.82357,0.067956209,-0.003044001,0.997683644,-47.855575562,0.044645865,0.999002874,7.017e-06,2.632988214,-0.996688902,0.04454197,0.068024337,-82.659759521
87.92732,0.068079174,-0.002497278,0.997676849,-46.778968811,0.041136049,0.999153495,-0.000306059,2.611734629,-0.996831596,0.041061316,0.068124235,-82.573699951
88.03106,0.068225384,-0.000811748,0.997669637,-45.707733154,0.040309571,0.999185324,-0.00194358,2.594644308,-0.996855319,0.040348236,0.068202496,-82.497009277
88.13505,0.070247412,0.001214362,0.997528911,-44.632095337,0.038541581,0.999249279,-0.003930612,2.577992916,-0.996784806,0.038722459,0.070147872,-82.437713623
88.23871,0.07096684,0.002047024,0.997476637,-43.553035736,0.039549697,0.999205768,-0.004864391,2.560814619,-0.996694326,0.039795108,0.07082957,-82.362609863
88.3426,0.071624935,-0.002768117,0.99742794,-42.478866577,0.042868473,0.999080658,-0.000305671,2.542696953,-0.996510148,0.042780098,0.071677744,-82.283370972
88.44633,0.071353018,-0.008475647,0.997415125,-41.421463013,0.045635115,0.998944521,0.005224001,2.514378071,-0.996406674,0.045144405,0.071664512,-82.196151733
88.55019,0.073500812,-0.008882488,0.997255623,-40.348335266,0.0482651,0.998820305,0.005339136,2.506731033,-0.996126533,0.04774021,0.073842824,-82.132987976
